"","tractid","all_fire","alarm_unknown","alarm_presented","alarm_not_presented","ratio_no_alarm_in_all","ratio_no_alarm_in_all_known"
"7053","09005263200",3,3,0,0,0,NA
"7054","09005266100",1,1,0,0,0,NA
"7055","09005267100",2,2,0,0,0,NA
"7056","09005268100",2,2,0,0,0,NA
"7057","09005290100",10,9,1,0,0,0
"7058","09005293100",1,1,0,0,0,NA
"7059","09005296100",2,1,1,0,0,0
"7060","09005298300",1,1,0,0,0,NA
"7061","09005298400",2,2,0,0,0,NA
"7062","09005300100",1,1,0,0,0,NA
"7063","09005300400",2,2,0,0,0,NA
"7064","09005300500",2,1,0,1,0.5,1
"7065","09005303100",3,3,0,0,0,NA
"7066","09005306100",1,1,0,0,0,NA
"7067","09005310100",6,1,1,4,0.666666666666667,0.8
"7068","09005310200",5,1,3,1,0.2,0.25
"7069","09005310300",1,1,0,0,0,NA
"7070","09005310400",2,0,2,0,0,0
"7071","09005310500",4,3,0,1,0.25,1
"7072","09005310601",1,1,0,0,0,NA
"7073","09005310602",1,1,0,0,0,NA
"7074","09005310700",5,3,2,0,0,0
"7075","09005310801",5,2,2,1,0.2,0.333333333333333
"7076","09005310803",10,7,2,1,0.1,0.333333333333333
"7077","09005320100",3,2,1,0,0,0
"7078","09005320200",6,5,1,0,0,0
"7079","09005342100",3,2,1,0,0,0
"7080","09005349100",6,3,3,0,0,0
"7081","09005349200",6,2,4,0,0,0
"7082","09005360100",1,0,0,1,1,1
"7083","09005360200",3,2,0,1,0.333333333333333,1
"7084","09005360400",1,0,1,0,0,0
"7085","09005362101",3,3,0,0,0,NA
"7086","09005362102",2,2,0,0,0,NA
"7087","09005425400",1,0,1,0,0,0
"7088","09005425600",17,17,0,0,0,NA
"7089","09007541100",3,2,1,0,0,0
"7090","09007541200",5,3,1,1,0.2,0.5
"7091","09007541300",2,0,2,0,0,0
"7092","09007541401",4,3,1,0,0,0
"7093","09007541402",2,1,1,0,0,0
"7094","09007541500",6,6,0,0,0,NA
"7095","09007541600",4,3,0,1,0.25,1
"7096","09007541700",2,2,0,0,0,NA
"7097","09007542000",7,4,1,2,0.285714285714286,0.666666666666667
"7098","09007542100",2,1,1,0,0,0
"7099","09007542200",1,0,0,1,1,1
"7100","09007550100",2,2,0,0,0,NA
"7101","09007550201",1,0,1,0,0,0
"7102","09007550202",2,2,0,0,0,NA
"7103","09007560100",1,1,0,0,0,NA
"7104","09007560200",3,3,0,0,0,NA
"7105","09007570100",1,0,0,1,1,1
"7106","09007570200",1,0,0,1,1,1
"7107","09007570300",1,0,1,0,0,0
"7108","09007580100",3,2,1,0,0,0
"7109","09007585100",7,5,2,0,0,0
"7110","09007590100",4,1,3,0,0,0
"7111","09007595101",2,1,0,1,0.5,1
"7112","09007595102",4,4,0,0,0,NA
"7113","09007600100",10,8,2,0,0,0
"7114","09007610100",10,10,0,0,0,NA
"7115","09007610300",5,4,1,0,0,0
"7116","09007610400",3,3,0,0,0,NA
"7117","09007620100",2,1,0,1,0.5,1
"7118","09007630100",2,2,0,0,0,NA
"7119","09007640100",8,6,2,0,0,0
"7120","09007670200",7,7,0,0,0,NA
"7121","09007680100",5,4,0,1,0.2,1
"7122","09007680200",6,4,2,0,0,0
"7123","09009120100",4,3,1,0,0,0
"7124","09009120200",2,2,0,0,0,NA
"7125","09009125200",5,1,2,2,0.4,0.5
"7126","09009125300",3,0,3,0,0,0
"7127","09009125400",4,3,0,1,0.25,1
"7128","09009130200",4,3,1,0,0,0
"7129","09009140100",4,0,4,0,0,0
"7130","09009140200",3,1,1,1,0.333333333333333,0.5
"7131","09009140300",5,2,3,0,0,0
"7132","09009140500",2,0,1,1,0.5,0.5
"7133","09009140600",5,2,3,0,0,0
"7134","09009140700",6,1,4,1,0.166666666666667,0.2
"7135","09009140800",4,2,2,0,0,0
"7136","09009140900",3,1,2,0,0,0
"7137","09009141100",1,0,0,1,1,1
"7138","09009141200",2,2,0,0,0,NA
"7139","09009141300",3,2,1,0,0,0
"7140","09009141400",4,0,4,0,0,0
"7141","09009141500",9,1,7,1,0.111111111111111,0.125
"7142","09009141600",3,0,2,1,0.333333333333333,0.333333333333333
"7143","09009141800",2,0,2,0,0,0
"7144","09009141900",1,0,0,1,1,1
"7145","09009142100",3,0,3,0,0,0
"7146","09009142200",1,0,1,0,0,0
"7147","09009142300",3,2,1,0,0,0
"7148","09009142400",5,0,1,4,0.8,0.8
"7149","09009142500",2,0,1,1,0.5,0.5
"7150","09009142601",3,1,1,1,0.333333333333333,0.5
"7151","09009142603",1,0,1,0,0,0
"7152","09009142700",2,1,1,0,0,0
"7153","09009150100",3,2,0,1,0.333333333333333,1
"7154","09009150200",2,1,1,0,0,0
"7155","09009150300",2,0,1,1,0.5,0.5
"7156","09009150400",1,1,0,0,0,NA
"7157","09009150600",2,1,0,1,0.5,1
"7158","09009150700",2,0,1,1,0.5,0.5
"7159","09009150800",1,1,0,0,0,NA
"7160","09009150900",1,0,0,1,1,1
"7161","09009151000",1,0,1,0,0,0
"7162","09009151100",1,0,1,0,0,0
"7163","09009151200",1,0,1,0,0,0
"7164","09009154100",12,6,3,3,0.25,0.5
"7165","09009154200",9,7,2,0,0,0
"7166","09009154500",2,2,0,0,0,NA
"7167","09009154600",15,13,2,0,0,0
"7168","09009154700",1,1,0,0,0,NA
"7169","09009154800",3,1,0,2,0.666666666666667,1
"7170","09009155000",4,4,0,0,0,NA
"7171","09009155100",2,1,0,1,0.5,1
"7172","09009157100",4,2,2,0,0,0
"7173","09009157200",2,1,1,0,0,0
"7174","09009157400",4,0,2,2,0.5,0.5
"7175","09009160100",1,0,1,0,0,0
"7176","09009161100",1,1,0,0,0,NA
"7177","09009165100",1,0,1,0,0,0
"7178","09009165200",1,1,0,0,0,NA
"7179","09009165300",1,0,1,0,0,0
"7180","09009165400",2,1,1,0,0,0
"7181","09009165500",1,0,0,1,1,1
"7182","09009165600",4,3,1,0,0,0
"7183","09009165700",3,0,3,0,0,0
"7184","09009165801",2,1,1,0,0,0
"7185","09009165802",2,0,0,2,1,1
"7186","09009165900",3,2,1,0,0,0
"7187","09009166001",1,0,1,0,0,0
"7188","09009166002",1,1,0,0,0,NA
"7189","09009167100",1,1,0,0,0,NA
"7190","09009167201",1,1,0,0,0,NA
"7191","09009167202",2,0,1,1,0.5,0.5
"7192","09009167300",2,0,2,0,0,0
"7193","09009170100",1,0,1,0,0,0
"7194","09009170200",7,1,2,4,0.571428571428571,0.666666666666667
"7195","09009170300",3,1,2,0,0,0
"7196","09009170400",1,0,1,0,0,0
"7197","09009170500",3,0,1,2,0.666666666666667,0.666666666666667
"7198","09009170600",2,0,2,0,0,0
"7199","09009170800",2,0,2,0,0,0
"7200","09009170900",5,0,2,3,0.6,0.6
"7201","09009171000",6,1,4,1,0.166666666666667,0.2
"7202","09009171100",3,0,0,3,1,1
"7203","09009171200",1,0,1,0,0,0
"7204","09009171300",1,1,0,0,0,NA
"7205","09009171400",1,0,1,0,0,0
"7206","09009171500",5,0,3,2,0.4,0.4
"7207","09009171600",9,3,4,2,0.222222222222222,0.333333333333333
"7208","09009171700",3,0,2,1,0.333333333333333,0.333333333333333
"7209","09009175100",1,0,0,1,1,1
"7210","09009175300",2,0,2,0,0,0
"7211","09009175400",3,1,1,1,0.333333333333333,0.5
"7212","09009175500",6,2,4,0,0,0
"7213","09009175700",1,0,0,1,1,1
"7214","09009175800",2,0,2,0,0,0
"7215","09009175900",2,0,2,0,0,0
"7216","09009176000",2,0,2,0,0,0
"7217","09009180100",1,1,0,0,0,NA
"7218","09009180200",2,1,1,0,0,0
"7219","09009180300",1,0,1,0,0,0
"7220","09009180500",2,0,2,0,0,0
"7221","09009184300",1,0,1,0,0,0
"7222","09009184700",2,1,0,1,0.5,1
"7223","09009186100",2,0,1,1,0.5,0.5
"7224","09009186200",1,0,0,1,1,1
"7225","09009190100",1,0,0,1,1,1
"7226","09009190200",4,4,0,0,0,NA
"7227","09009190301",2,2,0,0,0,NA
"7228","09009190302",1,1,0,0,0,NA
"7229","09009194100",2,0,2,0,0,0
"7230","09009194201",7,4,1,2,0.285714285714286,0.666666666666667
"7231","09009194202",2,1,1,0,0,0
"7232","09009341100",2,2,0,0,0,NA
"7233","09009343101",2,0,1,1,0.5,0.5
"7234","09009343102",1,0,1,0,0,0
"7235","09009343200",1,1,0,0,0,NA
"7236","09009343300",2,0,2,0,0,0
"7237","09009345100",7,2,3,2,0.285714285714286,0.4
"7238","09009345201",3,1,2,0,0,0
"7239","09009345202",2,2,0,0,0,NA
"7240","09009345300",3,0,2,1,0.333333333333333,0.333333333333333
"7241","09009345400",2,1,1,0,0,0
"7242","09009346101",1,0,0,1,1,1
"7243","09009347100",2,2,0,0,0,NA
"7244","09009348111",2,2,0,0,0,NA
"7245","09009350100",8,1,7,0,0,0
"7246","09009350200",4,0,2,2,0.5,0.5
"7247","09009350300",3,1,1,1,0.333333333333333,0.5
"7248","09009350400",3,2,1,0,0,0
"7249","09009350500",2,0,0,2,1,1
"7250","09009350800",4,2,1,1,0.25,0.5
"7251","09009351000",2,1,0,1,0.5,1
"7252","09009351100",2,0,2,0,0,0
"7253","09009351200",2,0,2,0,0,0
"7254","09009351300",2,1,1,0,0,0
"7255","09009351400",1,0,0,1,1,1
"7256","09009351601",1,0,1,0,0,0
"7257","09009351602",3,1,2,0,0,0
"7258","09009351700",2,0,0,2,1,1
"7259","09009351800",2,1,1,0,0,0
"7260","09009352000",1,1,0,0,0,NA
"7261","09009352100",1,1,0,0,0,NA
"7262","09009352300",6,1,4,1,0.166666666666667,0.2
"7263","09009352400",3,0,3,0,0,0
"7264","09009352600",1,1,0,0,0,NA
"7265","09009352701",1,1,0,0,0,NA
"7266","09009352702",3,1,2,0,0,0
"7267","09009352800",2,0,2,0,0,0
"7268","09009361100",4,0,2,2,0.5,0.5
"7269","09009361200",4,3,1,0,0,0
"7270","09009361300",2,0,1,1,0.5,0.5
"7271","09009361401",2,1,1,0,0,0
"7272","09009361500",7,6,0,1,0.142857142857143,1
"7273","09011650100",1,1,0,0,0,NA
"7274","09011690300",5,1,3,1,0.2,0.25
"7275","09011690400",3,1,1,1,0.333333333333333,0.5
"7276","09011690500",5,2,2,1,0.2,0.333333333333333
"7277","09011690700",2,0,1,1,0.5,0.5
"7278","09011690800",5,1,3,1,0.2,0.25
"7279","09011690900",2,0,1,1,0.5,0.5
"7280","09011693300",1,0,1,0,0,0
"7281","09011693400",2,1,1,0,0,0
"7282","09011693500",2,0,0,2,1,1
"7283","09011693600",2,0,1,1,0.5,0.5
"7284","09011693700",1,0,0,1,1,1
"7285","09011695201",5,5,0,0,0,NA
"7286","09011696100",3,3,0,0,0,NA
"7287","09011696200",4,2,1,1,0.25,0.5
"7288","09011696400",6,4,1,1,0.166666666666667,0.5
"7289","09011696500",8,6,1,1,0.125,0.5
"7290","09011696600",2,0,2,0,0,0
"7291","09011696700",1,0,1,0,0,0
"7292","09011696800",7,4,3,0,0,0
"7293","09011697000",8,5,3,0,0,0
"7294","09011700100",6,4,1,1,0.166666666666667,0.5
"7295","09011701100",4,3,1,0,0,0
"7296","09011701200",1,1,0,0,0,NA
"7297","09011702100",3,2,1,0,0,0
"7298","09011702400",8,5,1,2,0.25,0.666666666666667
"7299","09011702500",2,1,1,0,0,0
"7300","09011702600",3,2,1,0,0,0
"7301","09011702700",11,8,2,1,0.0909090909090909,0.333333333333333
"7302","09011702800",8,6,2,0,0,0
"7303","09011702900",1,1,0,0,0,NA
"7304","09011703000",8,6,1,1,0.125,0.5
"7305","09011705200",1,1,0,0,0,NA
"7306","09011707100",3,2,0,1,0.333333333333333,1
"7307","09011708100",1,1,0,0,0,NA
"7308","09011709100",7,6,1,0,0,0
"7309","09011709200",2,1,0,1,0.5,1
"7310","09011710100",5,5,0,0,0,NA
"7311","09011711100",3,3,0,0,0,NA
"7312","09011713100",8,6,0,2,0.25,1
"7313","09011714101",5,4,1,0,0,0
"7314","09011714103",7,6,1,0,0,0
"7315","09011714104",9,7,1,1,0.111111111111111,0.5
"7316","09011716102",2,2,0,0,0,NA
"7317","09011870100",5,4,0,1,0.2,1
"7318","09011870300",6,1,5,0,0,0
"7319","09011870501",3,3,0,0,0,NA
"7320","09011870502",4,4,0,0,0,NA
"7321","09013526101",11,8,3,0,0,0
"7322","09013528100",11,8,3,0,0,0
"7323","09013529100",1,1,0,0,0,NA
"7324","09013530100",3,3,0,0,0,NA
"7325","09013530200",4,4,0,0,0,NA
"7326","09013530301",1,1,0,0,0,NA
"7327","09013530302",2,1,0,1,0.5,1
"7328","09013533101",5,3,2,0,0,0
"7329","09013533102",1,0,1,0,0,0
"7330","09013535100",7,5,1,1,0.142857142857143,0.5
"7331","09013538201",2,1,1,0,0,0
"7332","09013538202",1,0,1,0,0,0
"7333","09013840100",2,1,1,0,0,0
"7334","09013850100",11,9,2,0,0,0
"7335","09013850200",15,14,1,0,0,0
"7336","09013860100",1,1,0,0,0,NA
"7337","09013881200",2,0,1,1,0.5,0.5
"7338","09013881300",3,3,0,0,0,NA
"7339","09013881500",2,2,0,0,0,NA
"7340","09013890100",11,10,0,1,0.0909090909090909,1
"7341","09013890201",2,2,0,0,0,NA
"7342","09013890202",6,6,0,0,0,NA
"7343","09015800300",2,1,1,0,0,0
"7344","09015800400",4,2,1,1,0.25,0.5
"7345","09015800500",5,5,0,0,0,NA
"7346","09015800600",9,9,0,0,0,NA
"7347","09015820000",3,2,0,1,0.333333333333333,1
"7348","09015825000",10,10,0,0,0,NA
"7349","09015830100",8,8,0,0,0,NA
"7350","09015900100",6,6,0,0,0,NA
"7351","09015900200",6,5,1,0,0,0
"7352","09015901100",5,5,0,0,0,NA
"7353","09015902200",1,1,0,0,0,NA
"7354","09015902500",5,5,0,0,0,NA
"7355","09015903100",12,9,2,1,0.0833333333333333,0.333333333333333
"7356","09015903200",2,2,0,0,0,NA
"7357","09015904100",15,14,1,0,0,0
"7358","09015904400",3,3,0,0,0,NA
"7359","09015904500",11,8,2,1,0.0909090909090909,0.333333333333333
"7360","09015905100",9,9,0,0,0,NA
"7361","09015906100",10,10,0,0,0,NA
"7362","09015907100",6,6,0,0,0,NA
"7363","09015907200",7,6,1,0,0,0
"7364","09015907300",17,17,0,0,0,NA
"7365","09015908100",9,8,1,0,0,0
"7366","10001040100",3,3,0,0,0,NA
"7367","10001040201",1,1,0,0,0,NA
"7368","10001040202",2,2,0,0,0,NA
"7369","10001040203",4,3,0,1,0.25,1
"7370","10001040501",12,9,2,1,0.0833333333333333,0.333333333333333
"7371","10001040502",4,4,0,0,0,NA
"7372","10001040700",1,0,1,0,0,0
"7373","10001040900",3,3,0,0,0,NA
"7374","10001041000",3,3,0,0,0,NA
"7375","10001041200",1,1,0,0,0,NA
"7376","10001041300",5,1,4,0,0,0
"7377","10001041400",6,3,3,0,0,0
"7378","10001041500",2,1,0,1,0.5,1
"7379","10001041600",4,4,0,0,0,NA
"7380","10001041701",11,11,0,0,0,NA
"7381","10001041801",10,6,3,1,0.1,0.25
"7382","10001041802",2,2,0,0,0,NA
"7383","10001041900",2,2,0,0,0,NA
"7384","10001042000",4,3,1,0,0,0
"7385","10001042100",5,5,0,0,0,NA
"7386","10001042201",3,3,0,0,0,NA
"7387","10001042202",7,6,0,1,0.142857142857143,1
"7388","10001042500",7,5,2,0,0,0
"7389","10001042800",8,8,0,0,0,NA
"7390","10001042900",1,0,1,0,0,0
"7391","10001043000",10,9,0,1,0.1,1
"7392","10001043100",6,5,0,1,0.166666666666667,1
"7393","10001043202",7,5,0,2,0.285714285714286,1
"7394","10001043300",8,4,2,2,0.25,0.5
"7395","10001043400",4,4,0,0,0,NA
"7396","10003000200",3,1,1,1,0.333333333333333,0.5
"7397","10003000300",1,1,0,0,0,NA
"7398","10003000500",3,1,1,1,0.333333333333333,0.5
"7399","10003000601",2,1,1,0,0,0
"7400","10003000602",5,4,1,0,0,0
"7401","10003000900",5,0,1,4,0.8,0.8
"7402","10003001200",2,0,2,0,0,0
"7403","10003001300",3,2,1,0,0,0
"7404","10003001400",1,0,0,1,1,1
"7405","10003001500",4,0,3,1,0.25,0.25
"7406","10003001600",4,1,0,3,0.75,1
"7407","10003001902",3,2,0,1,0.333333333333333,1
"7408","10003002100",5,2,3,0,0,0
"7409","10003002200",4,1,0,3,0.75,1
"7410","10003002300",10,3,4,3,0.3,0.428571428571429
"7411","10003002500",1,0,1,0,0,0
"7412","10003002600",2,0,1,1,0.5,0.5
"7413","10003002700",6,4,0,2,0.333333333333333,1
"7414","10003003002",1,0,1,0,0,0
"7415","10003010101",16,14,2,0,0,0
"7416","10003010104",13,11,2,0,0,0
"7417","10003010200",5,2,3,0,0,0
"7418","10003010300",8,8,0,0,0,NA
"7419","10003010400",20,17,3,0,0,0
"7420","10003010502",6,6,0,0,0,NA
"7421","10003010702",12,11,1,0,0,0
"7422","10003010800",7,6,0,1,0.142857142857143,1
"7423","10003010900",11,11,0,0,0,NA
"7424","10003011000",1,1,0,0,0,NA
"7425","10003011100",2,1,1,0,0,0
"7426","10003011201",3,2,1,0,0,0
"7427","10003011202",4,3,1,0,0,0
"7428","10003011203",10,7,2,1,0.1,0.333333333333333
"7429","10003011204",6,5,1,0,0,0
"7430","10003011205",1,1,0,0,0,NA
"7431","10003011206",2,2,0,0,0,NA
"7432","10003011300",2,2,0,0,0,NA
"7433","10003011400",4,4,0,0,0,NA
"7434","10003011500",3,3,0,0,0,NA
"7435","10003011600",4,3,1,0,0,0
"7436","10003011700",6,6,0,0,0,NA
"7437","10003011800",6,6,0,0,0,NA
"7438","10003011900",4,4,0,0,0,NA
"7439","10003012000",5,5,0,0,0,NA
"7440","10003012100",3,3,0,0,0,NA
"7441","10003012200",13,12,1,0,0,0
"7442","10003012300",12,12,0,0,0,NA
"7443","10003012400",18,18,0,0,0,NA
"7444","10003012500",16,14,1,1,0.0625,0.5
"7445","10003012600",5,4,1,0,0,0
"7446","10003012700",15,12,3,0,0,0
"7447","10003012900",11,11,0,0,0,NA
"7448","10003013000",2,2,0,0,0,NA
"7449","10003013100",6,6,0,0,0,NA
"7450","10003013200",11,10,0,1,0.0909090909090909,1
"7451","10003013400",4,4,0,0,0,NA
"7452","10003013501",8,8,0,0,0,NA
"7453","10003013503",1,0,1,0,0,0
"7454","10003013505",1,1,0,0,0,NA
"7455","10003013506",1,1,0,0,0,NA
"7456","10003013604",3,3,0,0,0,NA
"7457","10003013607",3,3,0,0,0,NA
"7458","10003013608",1,1,0,0,0,NA
"7459","10003013610",1,1,0,0,0,NA
"7460","10003013611",2,2,0,0,0,NA
"7461","10003013612",4,3,1,0,0,0
"7462","10003013614",5,4,1,0,0,0
"7463","10003013615",4,4,0,0,0,NA
"7464","10003013700",9,8,1,0,0,0
"7465","10003013800",15,14,1,0,0,0
"7466","10003013901",6,6,0,0,0,NA
"7467","10003013903",8,6,2,0,0,0
"7468","10003013904",3,3,0,0,0,NA
"7469","10003014000",7,6,1,0,0,0
"7470","10003014100",5,5,0,0,0,NA
"7471","10003014200",1,1,0,0,0,NA
"7472","10003014404",2,2,0,0,0,NA
"7473","10003014501",2,2,0,0,0,NA
"7474","10003014502",1,1,0,0,0,NA
"7475","10003014702",3,2,1,0,0,0
"7476","10003014703",4,4,0,0,0,NA
"7477","10003014705",6,6,0,0,0,NA
"7478","10003014706",3,2,1,0,0,0
"7479","10003014803",4,2,2,0,0,0
"7480","10003014805",8,7,1,0,0,0
"7481","10003014807",2,2,0,0,0,NA
"7482","10003014808",4,4,0,0,0,NA
"7483","10003014809",7,6,1,0,0,0
"7484","10003014810",14,12,2,0,0,0
"7485","10003014903",9,6,3,0,0,0
"7486","10003014904",3,2,1,0,0,0
"7487","10003014907",5,4,1,0,0,0
"7488","10003014908",8,8,0,0,0,NA
"7489","10003014909",5,5,0,0,0,NA
"7490","10003015000",7,3,4,0,0,0
"7491","10003015100",23,21,2,0,0,0
"7492","10003015200",26,25,1,0,0,0
"7493","10003015400",2,2,0,0,0,NA
"7494","10003015502",3,3,0,0,0,NA
"7495","10003015600",6,6,0,0,0,NA
"7496","10003015802",18,16,2,0,0,0
"7497","10003015900",8,7,1,0,0,0
"7498","10003016000",10,9,0,1,0.1,1
"7499","10003016100",10,9,0,1,0.1,1
"7500","10003016200",3,3,0,0,0,NA
"7501","10003016301",4,4,0,0,0,NA
"7502","10003016302",6,5,1,0,0,0
"7503","10003016305",28,26,2,0,0,0
"7504","10003016401",2,2,0,0,0,NA
"7505","10003016404",4,4,0,0,0,NA
"7506","10003016601",13,12,1,0,0,0
"7507","10003016602",6,5,0,1,0.166666666666667,1
"7508","10003016604",11,9,1,1,0.0909090909090909,0.5
"7509","10003016608",5,4,0,1,0.2,1
"7510","10003016801",17,12,3,2,0.117647058823529,0.4
"7511","10003016804",13,12,0,1,0.0769230769230769,1
"7512","10003016901",1,1,0,0,0,NA
"7513","10003016904",3,3,0,0,0,NA
"7514","10003980100",3,3,0,0,0,NA
"7515","10005050101",1,1,0,0,0,NA
"7516","10005050103",4,3,0,1,0.25,1
"7517","10005050104",3,2,1,0,0,0
"7518","10005050105",6,4,2,0,0,0
"7519","10005050200",4,3,1,0,0,0
"7520","10005050301",10,8,1,1,0.1,0.5
"7521","10005050302",4,2,0,2,0.5,1
"7522","10005050401",4,4,0,0,0,NA
"7523","10005050403",6,6,0,0,0,NA
"7524","10005050405",6,5,1,0,0,0
"7525","10005050406",9,6,0,3,0.333333333333333,1
"7526","10005050407",8,4,0,4,0.5,1
"7527","10005050503",8,7,1,0,0,0
"7528","10005050504",1,1,0,0,0,NA
"7529","10005050601",6,5,0,1,0.166666666666667,1
"7530","10005050602",9,8,1,0,0,0
"7531","10005050701",8,6,1,1,0.125,0.5
"7532","10005050703",5,4,0,1,0.2,1
"7533","10005050704",1,1,0,0,0,NA
"7534","10005050705",3,2,1,0,0,0
"7535","10005050706",2,2,0,0,0,NA
"7536","10005050801",2,2,0,0,0,NA
"7537","10005050802",2,1,0,1,0.5,1
"7538","10005050803",11,8,0,3,0.272727272727273,1
"7539","10005050901",2,2,0,0,0,NA
"7540","10005050902",1,1,0,0,0,NA
"7541","10005051003",6,5,1,0,0,0
"7542","10005051005",1,1,0,0,0,NA
"7543","10005051007",3,3,0,0,0,NA
"7544","10005051101",2,2,0,0,0,NA
"7545","10005051102",3,1,2,0,0,0
"7546","10005051201",6,3,2,1,0.166666666666667,0.333333333333333
"7547","10005051202",2,2,0,0,0,NA
"7548","10005051204",2,2,0,0,0,NA
"7549","10005051205",4,4,0,0,0,NA
"7550","10005051301",14,8,5,1,0.0714285714285714,0.166666666666667
"7551","10005051302",2,2,0,0,0,NA
"7552","10005051303",8,6,1,1,0.125,0.5
"7553","10005051305",6,4,1,1,0.166666666666667,0.5
"7554","10005051306",1,1,0,0,0,NA
"7555","10005051400",8,6,1,1,0.125,0.5
"7556","10005051500",8,6,0,2,0.25,1
"7557","10005051701",3,3,0,0,0,NA
"7558","10005051702",8,6,1,1,0.125,0.5
"7559","10005051801",4,4,0,0,0,NA
"7560","10005051802",4,4,0,0,0,NA
"7561","10005051900",11,10,1,0,0,0
"7562","11001000100",2,1,1,0,0,0
"7563","11001000202",1,0,0,1,1,1
"7564","11001000300",2,0,2,0,0,0
"7565","11001001401",1,0,1,0,0,0
"7566","11001001600",5,1,3,1,0.2,0.25
"7567","11001001804",3,0,2,1,0.333333333333333,0.333333333333333
"7568","11001001901",3,0,2,1,0.333333333333333,0.333333333333333
"7569","11001002001",1,0,1,0,0,0
"7570","11001002002",5,0,3,2,0.4,0.4
"7571","11001002101",4,1,2,1,0.25,0.333333333333333
"7572","11001002202",1,0,1,0,0,0
"7573","11001002301",1,0,0,1,1,1
"7574","11001002302",1,0,1,0,0,0
"7575","11001002501",2,0,1,1,0.5,0.5
"7576","11001002502",3,0,3,0,0,0
"7577","11001002701",1,1,0,0,0,NA
"7578","11001002900",2,0,0,2,1,1
"7579","11001003000",1,0,1,0,0,0
"7580","11001003301",1,0,1,0,0,0
"7581","11001003302",1,0,1,0,0,0
"7582","11001003700",1,0,1,0,0,0
"7583","11001003900",2,1,0,1,0.5,1
"7584","11001004001",1,0,0,1,1,1
"7585","11001004201",2,1,0,1,0.5,1
"7586","11001004300",1,0,1,0,0,0
"7587","11001004400",3,1,1,1,0.333333333333333,0.5
"7588","11001004701",3,2,0,1,0.333333333333333,1
"7589","11001004702",1,0,1,0,0,0
"7590","11001004801",1,0,1,0,0,0
"7591","11001004902",1,0,1,0,0,0
"7592","11001005002",3,0,3,0,0,0
"7593","11001005201",2,1,1,0,0,0
"7594","11001005900",1,0,0,1,1,1
"7595","11001006400",1,0,1,0,0,0
"7596","11001006500",1,0,0,1,1,1
"7597","11001006600",1,0,1,0,0,0
"7598","11001006801",2,1,1,0,0,0
"7599","11001006900",2,0,0,2,1,1
"7600","11001007000",1,1,0,0,0,NA
"7601","11001007100",2,0,2,0,0,0
"7602","11001007200",2,0,2,0,0,0
"7603","11001007304",1,0,1,0,0,0
"7604","11001007401",1,0,1,0,0,0
"7605","11001007406",1,0,1,0,0,0
"7606","11001007408",1,0,0,1,1,1
"7607","11001007409",1,0,1,0,0,0
"7608","11001007503",2,0,2,0,0,0
"7609","11001007504",1,0,0,1,1,1
"7610","11001007601",2,1,1,0,0,0
"7611","11001007605",5,1,2,2,0.4,0.5
"7612","11001007703",2,0,2,0,0,0
"7613","11001007707",4,0,2,2,0.5,0.5
"7614","11001007709",1,1,0,0,0,NA
"7615","11001007803",4,0,3,1,0.25,0.25
"7616","11001007806",1,0,0,1,1,1
"7617","11001007809",2,0,0,2,1,1
"7618","11001007901",3,0,3,0,0,0
"7619","11001007903",2,0,2,0,0,0
"7620","11001008200",1,0,1,0,0,0
"7621","11001008301",1,0,1,0,0,0
"7622","11001008402",3,0,3,0,0,0
"7623","11001008410",1,0,0,1,1,1
"7624","11001008702",1,1,0,0,0,NA
"7625","11001009000",1,0,1,0,0,0
"7626","11001009201",2,0,2,0,0,0
"7627","11001009203",1,0,1,0,0,0
"7628","11001009301",2,1,0,1,0.5,1
"7629","11001009302",1,0,0,1,1,1
"7630","11001009504",1,0,1,0,0,0
"7631","11001009505",1,1,0,0,0,NA
"7632","11001009507",1,0,1,0,0,0
"7633","11001009601",1,1,0,0,0,NA
"7634","11001009603",1,0,1,0,0,0
"7635","11001009604",1,0,0,1,1,1
"7636","11001009700",1,0,1,0,0,0
"7637","11001009801",1,0,1,0,0,0
"7638","11001009803",4,0,2,2,0.5,0.5
"7639","11001009804",2,1,0,1,0.5,1
"7640","11001009807",3,0,2,1,0.333333333333333,0.333333333333333
"7641","11001009810",2,0,1,1,0.5,0.5
"7642","11001009811",4,0,3,1,0.25,0.25
"7643","11001009901",2,0,1,1,0.5,0.5
"7644","11001009902",2,0,1,1,0.5,0.5
"7645","11001009903",1,0,0,1,1,1
"7646","11001009905",2,0,1,1,0.5,0.5
"7647","11001009906",3,0,1,2,0.666666666666667,0.666666666666667
"7648","11001009907",1,0,1,0,0,0
"7649","11001010100",2,0,1,1,0.5,0.5
"7650","11001010300",1,1,0,0,0,NA
"7651","11001010400",2,1,0,1,0.5,1
"7652","11001010900",1,0,1,0,0,0
"7653","11001011100",2,0,1,1,0.5,0.5
"7654","12001000200",16,4,5,7,0.4375,0.583333333333333
"7655","12001000301",1,0,1,0,0,0
"7656","12001000302",1,0,1,0,0,0
"7657","12001000400",3,2,0,1,0.333333333333333,1
"7658","12001000500",14,4,7,3,0.214285714285714,0.3
"7659","12001000600",1,0,1,0,0,0
"7660","12001000700",6,2,2,2,0.333333333333333,0.5
"7661","12001000808",5,2,2,1,0.2,0.333333333333333
"7662","12001001000",1,0,0,1,1,1
"7663","12001001100",1,1,0,0,0,NA
